flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,bwd_iat_total,bwd_iat_mean,fwd_psh_flags,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,average_packet_size
81939523,8,6,56,11601,20,0,7.0,4380,1933.5,1757.789948,142.2634594,0.170857719,6303040.231,20300000.0,73300000,3,81900000,11700000.0,43792,8758.4,0,0.073224737,0,4380,777.5333333,1434.571657,2057995.838,833.0714286
3002542,3,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.999153384,1501271.0,711026.9812,2004043,998499,3002542,1501271.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
98224489,8,5,400,11595,388,0,50.0,7251,2319.0,3337.608875,122.1182225,0.132349887,8185374.083,28400000.0,98200000,2,98200000,14000000.0,2243,560.75,0,0.050903803,0,7251,856.7857143,2171.862164,4716985.258,922.6923077
31429,4,2,116,166,29,29,29.0,83,83.0,0.0,8972.6049190238,190.9064876388,6285.8,13673.5665500995,30742,2,30792,10264.0,48,48.0,0,63.6354958796,29,83,44.4285714286,26.3493019696,694.2857142857,51.8333333333
99162722,5,7,350,11595,338,0,70.0,4344,1656.428571,2118.227235,120.4585731,0.121013217,9014792.909,29900000.0,99100000,51,99200000,24800000.0,99200000,16500000.0,0,0.070591043,0,4344,919.3076923,1714.042852,2937942.897,995.9166667
66826,5,0,30,0,6,6,6.0,0,0.0,0.0,448.9270643,74.82117739,16706.5,32677.98444,65723,184,66826,16706.5,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
1042628,3,5,26,11607,20,0,8.666666667,5840,2321.4,3173.373883,11157.38307,7.672918817,148946.8571,393747.8627,1041883,4,525,262.5,1042580,260645.0,0,4.79557426,0,5840,1292.555556,2554.159212,6523729.278,1454.125
240295,2,1,38,6,38,0,19.0,6,6.0,0.0,183.1082628,12.48465428,120147.5,169863.3123,240259,36,240295,240295.0,0,0.0,1,4.161551426,0,38,20.5,20.35517952,414.3333333,27.33333333
187,2,2,72,104,36,36,36.0,52,52.0,0.0,941176.4706,21390.37433,62.33333333,25.69695183,92,47,47,47.0,48,48.0,0,10695.18717,36,52,42.4,8.76356092,76.8,53.0
48913,2,1,264,6,258,6,132.0,6,6.0,0.0,5520.004907,61.33338785,24456.5,34523.07438,48868,45,48913,48913.0,0,0.0,1,20.44446262,6,258,132.0,145.4922678,21168.0,176.0
9566338,9,15,106,188,23,0,11.77777778,34,12.53333333,14.54975045,30.73276315,2.508796992,415927.7391,1091329.24,3751593,1,6548702,818587.75,9566313,683308.0714,0,1.56799812,0,34,11.76,12.61705195,159.19,12.25
30813,2,2,84,204,42,42,42.0,102,102.0,0.0,9346.7043131146,129.8153376821,10271.0,17744.0087635235,30760,4,49,49.0,4,4.0,0,64.9076688411,42,102,66.0,32.8633534503,1080.0,82.5
54,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,37037.03704,54.0,0.0,54,54,0,0.0,0,0.0,0,18518.51852,0,0,0.0,0.0,0.0,0.0
1770698,6,2,11601,26,5840,0,1933.5,20,13.0,9.899494937,6566.337117,4.51799234,252956.8571,659881.7578,1749330,4,1770698,354139.6,443,443.0,0,1.129498085,0,5840,1291.888889,2110.95076,4456113.111,1453.375
141997,2,2,66,332,33,33,33.0,166,166.0,0.0,2802.876117,28.16960922,47332.33333,81977.67606,141992,1,1,1.0,4,4.0,0,14.08480461,33,166,86.2,72.84710015,5306.7,107.75
261844,8,12,557,4448,204,0,69.625,1460,370.6666667,596.9900766,19114.43455,76.38135684,13781.26316,20662.76758,65221,1,236684,33812.0,237004,21545.81818,0,45.8288141,0,1460,238.3333333,472.3621845,223126.0333,250.25
2184695,12,16,2158,8565,762,0,179.8333333,2711,535.3125,800.888067,4908.236619,12.81643433,80914.62963,231756.2285,999511,1,1185181,107743.7273,2097462,139830.8,0,7.32367676,0,2711,369.7586207,638.9931061,408312.1897,382.9642857
23798,2,2,84,214,42,42,42.0,107,107.0,0.0,12522.06068,168.0813514,7932.666667,13694.76606,23746,4,48,48.0,4,4.0,0,84.04067569,42,107,68.0,35.60196624,1267.5,85.0
49684,2,2,60,264,30,30,30.0,132,132.0,0.0,6521.214073,80.50881572,16561.33333,28679.0086,49677,3,4,4.0,3,3.0,0,40.25440786,30,132,70.8,55.86770087,3121.2,88.5
515904,4,4,432,1963,432,0,108.0,1963,490.75,981.5,4642.336559,15.50676095,73700.57143,77415.73318,206317,34,309587,103195.6667,410299,136766.3333,0,7.753380474,0,1963,266.1111111,652.1749084,425332.1111,299.375
7648,5,0,0,0,0,0,0.0,0,0.0,0.0,0.0,653.7656904,1912.0,2749.964485,5987,4,7648,1912.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
211,2,1,31,6,31,0,15.5,6,6.0,0.0,175355.450236967,14218.009478673,105.5,45.9619407771,138,73,211,211.0,0,0.0,1,4739.336492891,0,31,17.0,16.3503312912,267.3333333333,22.6666666667
252386,3,4,494,336,494,0,164.6666667,336,84.0,168.0,3288.613473,27.73529435,42064.33333,65007.23991,126247,2,125914,62957.0,126657,42219.0,0,15.84873963,0,494,103.75,196.6939247,38688.5,118.5714286
609,2,2,56,214,28,28,28.0,107,107.0,0.0,443349.7537,6568.144499,203.0,300.1266399,549,13,13,13.0,47,47.0,0,3284.07225,28,107,59.6,43.27008204,1872.3,74.5
105692298,16,3,2541,6,231,0,158.8125,6,2.0,3.464101615,24.09825548,0.17976712,5871794.333,12500000.0,51300000,91,106000000,7046146.733,103000000,51300000.0,0,0.028384282,0,231,127.35,117.5733925,13823.50263,134.0526316
83936146,7,5,368,11595,362,0,52.57142857,10136,2319.0,4414.366206,142.5250094,0.142965821,7630558.727,25300000.0,83800000,1,83800000,14000000.0,150310,37577.5,0,0.059569092,0,10136,920.2307692,2798.179174,7829806.692,996.9166667
84724351,10,6,378,11595,378,0,37.8,5792,1932.5,2537.820147,141.3171049,0.188847714,5648290.067,21600000.0,83700000,1,84700000,9413740.111,3713,742.6,0,0.070817893,0,5792,704.2941176,1701.476629,2895022.721,748.3125
339,2,0,12,0,6,6,6.0,0,0.0,0.0,35398.23009,5899.705015,339.0,0.0,339,339,339,339.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,9.0
263,2,2,66,190,33,33,33.0,95,95.0,0.0,973384.0304,15209.12548,87.66666667,148.3823889,259,1,1,1.0,3,3.0,0,7604.562738,33,95,57.8,33.95879857,1153.2,72.25
5200,2,0,12,0,6,6,6.0,0,0.0,0.0,2307.692308,384.6153846,5200.0,0.0,5200,5200,5200,5200.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,9.0
162,2,2,66,158,33,33,33.0,79,79.0,0.0,1382716.049,24691.35802,54.0,54.24942396,111,3,3,3.0,48,48.0,0,12345.67901,33,79,51.4,25.19523765,634.8,64.25
50806,1,1,62,78,62,62,62.0,78,78.0,0.0,2755.58005,39.36542928,50806.0,0.0,50806,50806,0,0.0,0,0.0,0,19.68271464,62,78,67.33333333,9.237604307,85.33333333,101.0
5610474,3,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.712952239,1870158.0,3238592.937,5609763,139,5610474,2805237.0,0,0.0,0,0.17823806,0,0,0.0,0.0,0.0,0.0
85958876,7,7,383,11595,365,0,54.71428571,5792,1656.428571,2279.562813,139.3457029,0.162868579,6612221.231,23500000.0,84900000,2,86000000,14300000.0,86000000,14300000.0,0,0.08143429,0,5792,798.9333333,1710.131176,2924548.638,856.0
5969859,5,0,30,0,6,6,6.0,0,0.0,0.0,5.025244315,0.837540719,1492464.75,2982954.276,5966896,4,5969859,1492464.75,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
92,1,4,6,24,6,6,6.0,6,6.0,0.0,326086.956521739,54347.8260869565,23.0,32.403703492,70,1,0,0.0,73,24.3333333333,0,43478.2608695652,6,6,6.0,0.0,0.0,7.2
20555366,2,2,106,329,58,48,53.0,186,164.5,30.405591591,21.1623573134,0.1945963891,6851788.66666667,11805420.2947467,20483484,11241,20544125,20544125.0,20494725,20494725.0,0,0.0972981945,48,186,96.6,63.9515441565,4089.8,120.75
188,2,2,62,318,31,31,31.0,159,159.0,0.0,2021276.596,21276.59574,62.66666667,102.4808925,181,3,3,3.0,4,4.0,0,10638.29787,31,159,82.2,70.10848736,4915.2,102.75
5220641,3,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.766189439,1740213.667,2993693.835,5197007,84,5220641,2610320.5,0,0.0,0,0.19154736,0,0,0.0,0.0,0.0,0.0
106033,4,0,24,0,6,6,6.0,0,0.0,0.0,226.3446286,37.72410476,35344.33333,60342.13617,105019,3,106033,35344.33333,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
82144360,8,5,56,11607,20,0,7.0,10135,2321.4,4413.201989,141.9817502,0.158257974,6845363.333,22200000.0,77100000,1,81000000,11600000.0,1107521,276880.25,0,0.060868452,0,10135,833.5,2705.044255,7317264.423,897.6153846
180222,2,2,132,346,88,44,66.0,176,173.0,4.2426406871,2652.2844047897,22.1948485756,60074.0,53187.7707090643,102901,538,76783,76783.0,102901,102901.0,0,11.0974242878,44,176,104.4,65.1828198224,4248.8,130.5
48828,2,2,64,96,32,32,32.0,48,48.0,0.0,3276.808389,81.92020972,16276.0,28146.70064,48777,3,48,48.0,3,3.0,0,40.96010486,32,48,38.4,8.76356092,76.8,48.0
174,2,2,96,128,48,48,48.0,64,64.0,0.0,1287356.322,22988.50575,58.0,94.3980932,167,3,3,3.0,4,4.0,0,11494.25287,48,64,54.4,8.76356092,76.8,68.0
1816680,4,2,136,262,34,34,34.0,131,131.0,0.0,219.0809609,3.302728053,363336.0,501706.2048,1000069,3,1000076,333358.6667,48,48.0,0,1.100909351,34,131,61.71428571,47.33115354,2240.238095,72.0
531438,11,7,509,4167,205,0,46.27272727,2325,595.2857143,916.7412783,8798.768624,33.87036682,31261.05882,50592.61002,165134,3,531438,53143.8,478135,79689.16667,0,13.17180932,0,2325,246.1052632,598.9012991,358682.7661,259.7777778
31030,2,2,68,182,34,34,34.0,91,91.0,0.0,8056.719304,128.9075089,10343.33333,17911.71478,31026,1,1,1.0,3,3.0,0,64.45375443,34,91,56.8,31.22018578,974.7,71.0
148,2,2,74,106,37,37,37.0,53,53.0,0.0,1216216.216,27027.02703,49.33333333,80.25168742,142,3,3,3.0,3,3.0,0,13513.51351,37,53,43.4,8.76356092,76.8,54.25
1045044,3,3,0,18,0,0,0.0,6,6.0,0.0,17.22415516,5.741385052,209008.8,285366.7757,530573,497,1044547,522273.5,1044255,522127.5,0,2.870692526,0,6,2.571428571,3.207134903,10.28571429,3.0
160,2,2,102,224,51,51,51.0,112,112.0,0.0,2037500.0,25000.0,53.33333333,87.17989065,154,3,3,3.0,3,3.0,0,12500.0,51,112,75.4,33.41107601,1116.3,94.25
4005414,1,5,6,30,6,6,6.0,6,6.0,0.0,8.987834965,1.497972494,801082.8,1786262.697,3996445,4,0,0.0,4000908,1000227.0,0,1.248310412,6,6,6.0,0.0,0.0,7.0
698010,7,2,11601,26,4380,0,1657.285714,20,13.0,9.899494937,16657.35448,12.89379808,87251.25,244956.4216,693481,9,698010,116335.0,496,496.0,0,2.865288463,0,4380,1162.7,1645.241762,2706820.456,1291.888889
99952668,5,7,314,11595,302,0,62.8,4344,1656.428571,1760.597234,119.1463944,0.120056825,9086606.182,30100000.0,99800000,17,99800000,25000000.0,100000000,16700000.0,0,0.070033148,0,4344,916.5384615,1499.312654,2247938.436,992.9166667
170071,3,4,26,11601,20,0,8.666666667,8760,2900.25,4128.319301,68365.56497,41.15928054,28345.16667,64444.80872,159663,62,9870,4935.0,170009,56669.66667,0,23.51958888,0,8760,1453.375,3113.952607,9696700.839,1661.0
49127,2,2,92,192,46,46,46.0,96,96.0,0.0,5780.935127,81.42162151,16375.66667,28319.32754,49076,4,47,47.0,4,4.0,0,40.71081076,46,96,66.0,27.38612788,750.0,82.5
115665051,23,17,654,7378,308,0,28.43478261,4096,434.0,1132.205149,69.44189218,0.345826156,2965770.538,4598004.825,10200000,13,116000000,5257502.318,114000000,7099733.5,0,0.146976116,0,4096,195.902439,746.4281883,557155.0402,200.8
10389037,8,6,477,11632,477,0,59.625,4392,1938.666667,2190.718847,1165.555576,1.347574371,799156.6923,1951320.855,5382853,1,5387118,769588.2857,10400000,2077789.6,0,0.577531873,0,4392,807.2666667,1625.668059,2642796.638,864.9285714
124,2,2,80,112,40,40,40.0,56,56.0,0.0,1548387.097,32258.06452,41.33333333,67.27803009,119,1,1,1.0,4,4.0,0,16129.03226,40,56,46.4,8.76356092,76.8,58.0
103871596,14,6,1914,11595,319,0,136.7142857,4344,1932.5,1754.831473,130.0548034,0.192545419,5466926.105,23000000.0,101000000,1,104000000,7989883.231,3342252,668450.4,0,0.057763626,0,4344,643.2857143,1219.116981,1486246.214,675.45
7463865,5,0,30,0,6,6,6.0,0,0.0,0.0,4.019365302,0.669894217,1865966.25,3729015.434,7459489,1,7463865,1865966.25,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
42063,1,2,0,1983,0,0,0.0,1983,991.5,1402.192747,47143.57036,71.32158905,21031.5,29740.20411,42061,2,0,0.0,2,2.0,0,47.54772603,0,1983,495.75,991.5,983072.25,661.0
5813112,3,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.688099593,1937704.0,3342972.414,5797826,16,5813112,2906556.0,0,0.0,0,0.172024898,0,0,0.0,0.0,0.0,0.0
99395640,7,5,319,11595,319,0,45.57142857,7240,2319.0,3331.638186,119.8644126,0.120729642,9035967.273,29900000.0,99200000,1,99300000,16500000.0,147318,36829.5,0,0.050304017,0,7240,916.4615385,2244.829155,5039257.936,992.8333333
98714016,7,7,382,11595,376,0,54.57142857,4344,1656.428571,1757.579003,121.3302881,0.141823832,7593385.846,27400000.0,98700000,0,98700000,16400000.0,53744,8957.333333,0,0.070911916,0,4344,798.4666667,1422.245954,2022783.552,855.5
100773322,8,5,56,11607,20,0,7.0,7300,2321.4,3346.363967,115.7349958,0.129002396,8397776.833,28000000.0,97100000,2,100000000,14300000.0,561105,140276.25,0,0.049616306,0,7300,833.5,2184.061804,4770125.962,897.6153846
30374,1,1,58,124,58,58,58.0,124,124.0,0.0,5991.966814,65.84578916,30374.0,0.0,30374,30374,0,0.0,0,0.0,0,32.92289458,58,124,80.0,38.10511777,1452.0,120.0
37,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,54054.05405,37.0,0.0,37,37,0,0.0,0,0.0,0,27027.02703,0,0,0.0,0.0,0.0,0.0
284,2,2,62,94,31,31,31.0,47,47.0,0.0,549295.7746,14084.50704,94.66666667,158.771324,278,3,3,3.0,3,3.0,0,7042.253521,31,47,37.4,8.76356092,76.8,46.75
1251222,3,5,26,11607,20,0,8.666666667,5840,2321.4,3173.373883,9297.310949,6.393749471,178746.0,472453.187,1250169,3,866,433.0,1251171,312792.75,0,3.996093419,0,5840,1292.555556,2554.159212,6523729.278,1454.125
90853,1,1,45,137,45,45,45.0,137,137.0,0.0,2003.235997,22.01358238,90853.0,0.0,90853,90853,0,0.0,0,0.0,0,11.00679119,45,137,75.66666667,53.11622477,2821.333333,113.5
2987,4,0,6,0,6,0,1.5,0,0.0,0.0,2008.704386,1339.136257,995.6666667,1721.081443,2983,1,2987,995.6666667,0,0.0,0,0.0,0,6,1.2,2.683281573,7.2,1.5
167,2,2,80,144,40,40,40.0,72,72.0,0.0,1341317.365,23952.09581,55.66666667,56.88878038,116,3,3,3.0,48,48.0,0,11976.0479,40,72,52.8,17.52712184,307.2,66.0
6717531,4,0,24,0,6,6,6.0,0,0.0,0.0,3.572741235,0.595456872,2239177.0,3877779.436,6716851,214,6717531,2239177.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
86090100,7,6,373,11595,349,0,53.28571429,8688,1932.5,3506.021777,139.017146,0.151004587,7174175.0,24800000.0,85900000,1,85900000,14300000.0,86100000,17200000.0,0,0.069694425,0,8688,855.2857143,2381.807182,5673005.451,921.0769231
234,2,2,66,256,33,33,33.0,128,128.0,0.0,1376068.376,17094.01709,78.0,51.09794516,137,48,49,49.0,48,48.0,0,8547.008547,33,128,71.0,52.03364296,2707.5,88.75
98389752,6,7,411,11595,393,0,68.5,5792,1656.428571,2120.732252,122.0249036,0.132127582,8199146.0,28400000.0,98300000,2,98400000,19700000.0,98400000,16400000.0,0,0.071145621,0,5792,858.0,1665.016008,2772278.308,924.0
3730087,1,5,6,30,6,6,6.0,6,6.0,0.0,9.651249421,1.60854157,746017.4,1648056.7,3694067,2,0,0.0,3699959,924989.75,0,1.340451309,6,6,6.0,0.0,0.0,7.0
26552,3,6,320,11595,320,0,106.6666667,4344,1932.5,1754.831473,448742.091,338.9575173,3319.0,6253.718665,16197,1,10022,5011.0,26506,5301.2,0,225.9716782,0,4344,1191.5,1623.103423,2634464.722,1323.888889
150681,3,7,360,11595,360,0,120.0,4344,1656.428571,1547.737688,79339.79732,66.3653679,16742.33333,45325.30978,137164,14,13011,6505.5,150617,25102.83333,0,46.45575753,0,4344,1086.818182,1439.302944,2071592.964,1195.5
1787860,3,6,26,11607,20,0,8.666666667,7300,1934.5,2872.398144,6506.661595,5.033951204,223482.5,631577.9166,1786558,2,1010,505.0,1787695,357539.0,0,3.355967469,0,7300,1163.3,2361.140593,5574984.9,1292.555556
465,10,10,680,620,68,68,68.0,62,62.0,0.0,2795698.925,43010.75269,24.47368421,23.62994433,49,0,197,21.88888889,246,27.33333333,0,21505.37634,62,68,65.14285714,3.070597894,9.428571429,68.4
203546,3,5,26,11607,20,0,8.666666667,10135,2321.4,4413.201989,57151.70035,39.30315506,29078.0,76422.40281,202387,4,913,456.5,203495,50873.75,0,24.56447191,0,10135,1292.555556,3350.634907,11200000.0,1454.125
48022,1,1,37,87,37,37,37.0,87,87.0,0.0,2582.149848,41.64757819,48022.0,0.0,48022,48022,0,0.0,0,0.0,0,20.8237891,37,87,53.66666667,28.86751346,833.3333333,80.5
5328611,7,4,599,152,517,0,85.57142857,152,38.0,76.0,140.9372912,2.064327833,532861.1,1586574.044,5046787,18,5328611,888101.8333,258688,86229.33333,0,0.750664667,0,517,62.58333333,149.8347322,22450.44697,68.27272727
100877681,6,6,373,11595,373,0,62.16666667,4344,1932.5,1754.831473,118.6387304,0.118955946,9170698.273,30400000.0,101000000,0,101000000,20100000.0,175377,35075.4,0,0.059477973,0,4344,920.6153846,1497.934942,2243809.09,997.3333333
66864257,39,57,2561,84595,696,0,65.66666667,4344,1484.122807,1051.506692,1303.476684,1.435744661,703834.2842,2481636.634,10000000,1,62100000,1634870.053,66800000,1193321.054,0,0.852473392,0,4344,898.5154639,1073.906984,1153276.211,907.875
99022855,5,7,302,11595,290,0,60.4,4344,1656.428571,1947.638216,120.1439809,0.121184145,9002077.727,29800000.0,98900000,10,98900000,24700000.0,99000000,16500000.0,0,0.070690751,0,4344,915.6153846,1611.202839,2595974.59,991.9166667
316625,4,4,427,2267,427,0,106.75,2267,566.75,1133.5,8508.487959,25.26648243,45232.14286,91490.46553,249799,37,316471,105490.3333,283925,94641.66667,0,12.63324122,0,2267,299.3333333,751.2667635,564401.75,336.75
46427502,13,2,2087,0,231,0,160.5384615,0,0.0,0.0,44.95180464,0.323084365,3316250.143,4977562.736,14900000,56,46400000,3868958.5,31500000,31500000.0,0,0.043077915,0,231,130.4375,117.7822673,13872.6625,139.1333333
613599,15,17,587,23721,389,0,39.13333333,2896,1395.352941,949.3889443,39615.44918,52.15132358,19793.51613,51796.2852,152899,4,613579,43827.07143,460700,28793.75,0,27.70539065,0,2896,736.6060606,964.8293871,930895.7462,759.625
5952884,3,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.671943213,1984294.667,3416238.491,5929003,1,5952884,2976442.0,0,0.0,0,0.167985803,0,0,0.0,0.0,0.0,0.0
98696898,7,7,375,11595,369,0,53.57142857,4344,1656.428571,1946.27472,121.2804074,0.14184843,7592069.077,27400000.0,98700000,1,98700000,16400000.0,33634,5605.666667,0,0.070924215,0,4344,798.0,1524.053289,2322738.429,855.0
3986919,4,0,24,0,6,6,6.0,0,0.0,0.0,6.019685878,1.00328098,1328973.0,2301844.428,3986914,1,3986919,1328973.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
46296,2,2,60,244,30,30,30.0,122,122.0,0.0,6566.442025,86.40055296,15432.0,26685.71586,46246,3,3,3.0,47,47.0,0,43.20027648,30,122,66.8,50.39047529,2539.2,83.5
163,2,2,72,104,36,36,36.0,52,52.0,0.0,1079754.60122699,24539.8773006135,54.3333333333,88.9119414552,157,3,3,3.0,3,3.0,0,12269.9386503067,36,52,42.4,8.7635609201,76.8,53.0
66913350,15,15,769,6518,441,0,51.26666667,2840,434.5333333,843.2700691,108.9020352,0.448341026,2307356.897,4077600.512,9996879,3,62200000,4440107.357,66900000,4775681.5,0,0.224170513,0,2840,235.0645161,614.3726847,377453.7957,242.9
4852085,10,8,792,5650,415,0,79.2,1460,706.25,646.5514563546,1327.6766585911,3.7097453981,285416.764705882,673211.878838911,2532284,3,4852085,539120.555555556,3089595,441370.714285714,0,1.6487757325,0,1460,339.0526315789,524.811021404,275426.608187135,357.8888888889
9785802,4,0,24,0,6,6,6.0,0,0.0,0.0,2.452532761,0.40875546,3261934.0,5643780.725,9778810,991,9785802,3261934.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.5
63908,1,1,57,185,57,57,57.0,185,185.0,0.0,3786.6933717219,31.2949865432,63908.0,0.0,63908,63908,0,0.0,0,0.0,0,15.6474932716,57,185,99.6666666667,73.9008344563,5461.3333333333,149.5
84781289,7,7,357,11595,339,0,51.0,5792,1656.428571,2120.732252,140.9745021,0.165130775,6521637.615,23200000.0,83800000,4,84800000,14100000.0,84800000,14100000.0,0,0.082565388,0,5792,797.2,1620.702414,2626676.314,854.1428571
14632,3,2,18,0,6,6,6.0,0,0.0,0.0,1230.180426,341.7167851,3658.0,5747.598223,12236,24,2396,1198.0,14608,14608.0,0,136.6867141,0,6,4.0,3.098386677,9.6,4.8
98942837,8,4,336,11595,336,0,42.0,8688,2898.75,4095.56617,120.5847777,0.12128215,8994803.364,29800000.0,98800000,0,98800000,14100000.0,130571,43523.66667,0,0.040427383,0,8688,917.7692308,2468.045521,6091248.692,994.25
178,2,2,60,220,30,30,30.0,110,110.0,0.0,1573033.708,22471.91011,59.33333333,62.1476736,126,3,3,3.0,49,49.0,0,11235.95506,30,110,62.0,43.8178046,1920.0,77.5
1068672,4,4,826,1260,826,0,206.5,1260,315.0,630.0,1951.955324,7.485926458,152667.4286,351409.303,948734,70,119938,39979.33333,1045054,348351.3333,0,3.742963229,0,1260,231.7777778,472.5446481,223298.4444,260.75
91628505,8,4,56,11601,20,0,7.0,8760,2900.25,4128.319301,127.2202357,0.130963612,8329864.091,26400000.0,87800000,1,91400000,13100000.0,199045,66348.33333,0,0.043654537,0,8760,897.1538462,2488.507044,6192667.308,971.9166667
8465125,6,4,442,3525,442,0,73.66666667,2077,881.25,1049.480308,468.6286381,1.181317464,940569.4444,1938753.797,5285193,49,8465125,1693025.0,5286116,1762038.667,0,0.472526986,0,2077,360.6363636,719.3992317,517535.2545,396.7
115545149,16,14,514,1780,430,0,32.125,1774,127.1428571,474.0007882,19.85371104,0.259638767,3984315.483,4875390.644,10000000,45,116000000,7703009.933,110000000,8499000.0,0,0.121164758,0,1774,74.0,324.6926752,105425.3333,76.46666667
85123392,7,8,347,11595,323,0,49.57142857,5792,1449.375,2046.673464,140.2904621,0.176214782,6080242.286,22700000.0,85000000,1,85000000,14200000.0,85100000,12200000.0,0,0.093981217,0,5792,746.75,1577.127114,2487329.933,796.5333333
459785,6,6,946,635,517,0,157.6666667,467,105.8333333,184.7240284,3438.563677,26.09915504,41798.63636,66338.65796,144914,1,314888,62977.6,315148,63029.6,0,13.04957752,0,517,121.6153846,195.4309505,38193.25641,131.75
101396540,10,6,349,11595,349,0,34.9,5792,1932.5,2537.820147,117.7949465,0.157796311,6759769.333,25400000.0,98400000,1,101000000,11300000.0,1439,287.8,0,0.059173617,0,5792,702.5882353,1701.838714,2896255.007,746.5
60838,1,1,38,54,38,38,38.0,54,54.0,0.0,1512.212762,32.87419047,60838.0,0.0,60838,60838,0,0.0,0,0.0,0,16.43709524,38,54,43.33333333,9.237604307,85.33333333,65.0
5184615,6,4,319,157,225,0,53.1666666667,145,39.25,70.5567147761,91.8100958316,1.9287835259,576068.333333333,1619485.36188622,4892788,3,5184615,1036923.0,207380,69126.6666666667,0,0.7715134103,0,225,43.2727272727,73.9987714886,5475.8181818182,47.6
116385831,33,37,1783,31819,517,0,54.03030303,2836,859.972973,843.1222557,288.7121199,0.601447783,1686751.174,3697022.772,10000000,2,116000000,3637057.219,112000000,3097294.111,0,0.317908114,0,2836,473.2676056,734.5229736,539523.9988,480.0285714
99820639,6,6,348,11595,348,0,58.0,4344,1932.5,1754.831473,119.6445957,0.12021562,9074603.545,30000000.0,99700000,0,99700000,19900000.0,151388,30277.6,0,0.06010781,0,4344,918.6923077,1498.712413,2246138.897,995.25
98224622,5,7,390,11595,378,0,78.0,5792,1656.428571,2429.118623,122.0162497,0.122168961,8929511.091,29600000.0,98200000,2,98200000,24600000.0,98200000,16400000.0,0,0.071265227,0,5792,922.3846154,1908.15511,3641055.923,999.25
101,1,1,0,0,0,0,0.0,0,0.0,0.0,0.0,19801.9802,101.0,0.0,101,101,0,0.0,0,0.0,0,9900.990099,0,0,0.0,0.0,0.0,0.0
297945,3,5,26,11601,20,0,8.666666667,5840,2320.2,2436.833027,39023.98094,26.85059323,42563.57143,104525.1455,279129,2,18029,9014.5,297845,74461.25,0,16.78162077,0,5840,1291.888889,2110.95076,4456113.111,1453.375
8969080,2,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.222988311,8969080.0,0.0,8969080,8969080,8969080,8969080.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0
117201736,21,21,2180,4908,789,0,103.8095238,1460,233.7142857,470.3104446,60.4769199,0.358356467,2858578.927,4423564.86,9997513,1,117000000,5855423.85,117000000,5855416.0,0,0.179178233,0,1460,164.8372093,369.575943,136586.3776,168.7619048
460726,224,543,847,787170,373,0,3.78125,2896,1449.6685082873,163.9587875243,1710381.00736663,1664.7638726705,601.4699738903,2111.3824931619,24192,0,460726,2066.0358744395,428375,790.3597785978,0,1178.5746843026,0,2896,1026.0638020833,672.981166469,452903.650422031,1027.4015645372
6074863,5,0,30,0,6,6,6.0,0,0.0,0.0,4.938382973,0.823063829,1518715.75,3034115.311,6069888,1,6074863,1518715.75,0,0.0,0,0.0,6,6,6.0,0.0,0.0,7.2
58,2,0,12,0,6,6,6.0,0,0.0,0.0,206896.5517,34482.75862,58.0,0.0,58,58,58,58.0,0,0.0,0,0.0,6,6,6.0,0.0,0.0,9.0
4861751,2,2,90,404,47,43,45.0,229,202.0,38.18376618,101.6094819,0.822748841,1620583.667,2627187.721,4653818,62344,4799407,4799407.0,4716162,4716162.0,0,0.41137442,43,229,108.2,87.74508533,7699.2,135.25
9176276,9,15,117,188,31,0,13.0,34,12.53333333,14.54975045,33.2378843,2.615440076,398968.5217,1034987.576,3190029,3,5942472,742809.0,9176184,655441.7143,0,1.634650048,0,34,12.2,13.09580085,171.5,12.70833333
